Comment,cleanComment,resultCaseFolding,resultReplaceSlang,resultTokenize,resultStopword,resultStemming,sentimen
"Perusahaan yang mengembangkan penggunaan AI akan segera IPO di indonesia, pak. Lini imaji kreasi ekosistem, selain mengembangkan penggunaan AI, juga fokus mengembangkan penggunaan mixed reality, web 3.0, metaverse, dan decentralized economies di indonesia dan kawasan asia-pasifik dalam 2 tahun ke depan ",Perusahaan yang mengembangkan penggunaan AI akan segera IPO di indonesia pak Lini imaji kreasi ekosistem selain mengembangkan penggunaan AI juga fokus mengembangkan penggunaan mixed reality web metaverse dan decentralized economies di indonesia dan kawasan asia-pasifik dalam tahun ke depan,perusahaan yang mengembangkan penggunaan ai akan segera ipo di indonesia pak lini imaji kreasi ekosistem selain mengembangkan penggunaan ai juga fokus mengembangkan penggunaan mixed reality web metaverse dan decentralized economies di indonesia dan kawasan asia-pasifik dalam tahun ke depan,perusahaan yang mengembangkan penggunaan ai akan segera ipo di indonesia pak lini imaji kreasi ekosistem selain mengembangkan penggunaan ai juga fokus mengembangkan penggunaan mixed reality web metaverse dan decentralized economies di indonesia dan kawasan asia-pasifik dalam tahun ke depan,"['perusahaan', 'yang', 'mengembangkan', 'penggunaan', 'ai', 'akan', 'segera', 'ipo', 'di', 'indonesia', 'pak', 'lini', 'imaji', 'kreasi', 'ekosistem', 'selain', 'mengembangkan', 'penggunaan', 'ai', 'juga', 'fokus', 'mengembangkan', 'penggunaan', 'mixed', 'reality', 'web', 'metaverse', 'dan', 'decentralized', 'economies', 'di', 'indonesia', 'dan', 'kawasan', 'asia-pasifik', 'dalam', 'tahun', 'ke', 'depan']","['perusahaan', 'mengembangkan', 'penggunaan', 'ai', 'ipo', 'indonesia', 'lini', 'imaji', 'kreasi', 'ekosistem', 'mengembangkan', 'penggunaan', 'ai', 'fokus', 'mengembangkan', 'penggunaan', 'mixed', 'reality', 'web', 'metaverse', 'decentralized', 'economies', 'indonesia', 'kawasan', 'asia-pasifik']","['usaha', 'kembang', 'guna', 'ai', 'ipo', 'indonesia', 'lini', 'imaji', 'kreasi', 'ekosistem', 'kembang', 'guna', 'ai', 'fokus', 'kembang', 'guna', 'mixed', 'reality', 'web', 'metaverse', 'decentralized', 'economies', 'indonesia', 'kawasan', 'asia-pasifik']",positif
Rans bukan sih?,Rans bukan sih,rans bukan sih,rans bukan sih,"['rans', 'bukan', 'sih']","['rans', 'sih']","['rans', 'sih']",positif
"Chat GPT kompatibel dengan industri pendidikan karena mungkin mengefisienkan formalitas (proses) belajar mengajar dan penelitian , input 1000 mahasiswa. output 1000 wisudawan. statistik lembaga OK capaian kinerja OK. tanpa drama :)",Chat GPT kompatibel dengan industri pendidikan karena mungkin mengefisienkan formalitas proses belajar mengajar dan penelitian input mahasiswa output wisudawan statistik lembaga OK capaian kinerja OK tanpa drama,chat gpt kompatibel dengan industri pendidikan karena mungkin mengefisienkan formalitas proses belajar mengajar dan penelitian input mahasiswa output wisudawan statistik lembaga ok capaian kinerja ok tanpa drama,chat gpt kompatibel dengan industri pendidikan karena mungkin mengefisienkan formalitas proses belajar mengajar dan penelitian input mahasiswa output wisudawan statistik lembaga ok capaian kinerja ok tanpa drama,"['chat', 'gpt', 'kompatibel', 'dengan', 'industri', 'pendidikan', 'karena', 'mungkin', 'mengefisienkan', 'formalitas', 'proses', 'belajar', 'mengajar', 'dan', 'penelitian', 'input', 'mahasiswa', 'output', 'wisudawan', 'statistik', 'lembaga', 'ok', 'capaian', 'kinerja', 'ok', 'tanpa', 'drama']","['chat', 'gpt', 'kompatibel', 'industri', 'pendidikan', 'mengefisienkan', 'formalitas', 'proses', 'belajar', 'mengajar', 'penelitian', 'input', 'mahasiswa', 'output', 'wisudawan', 'statistik', 'lembaga', 'ok', 'capaian', 'kinerja', 'ok', 'drama']","['chat', 'gpt', 'kompatibel', 'industri', 'didik', 'efisien', 'formalitas', 'proses', 'ajar', 'ajar', 'teliti', 'input', 'mahasiswa', 'output', 'wisudawan', 'statistik', 'lembaga', 'ok', 'capai', 'kerja', 'ok', 'drama']",positif
"Aku hanya takut kalau kita tidak mengantisipasi kecepatan perkembangan AI.
terutama yang masih menggunakan mindset lama mungkin tertinggal oleh orang2 yang sudah memanfaatkan chat gpt dari sekarang.",Aku hanya takut kalau kita tidak mengantisipasi kecepatan perkembangan AI terutama yang masih menggunakan mindset lama mungkin tertinggal oleh orang yang sudah memanfaatkan chat gpt dari sekarang,aku hanya takut kalau kita tidak mengantisipasi kecepatan perkembangan ai terutama yang masih menggunakan mindset lama mungkin tertinggal oleh orang yang sudah memanfaatkan chat gpt dari sekarang,aku hanya takut kalau kita tidak mengantisipasi kecepatan perkembangan ai terutama yang masih menggunakan mindset lama mungkin tertinggal oleh orang yang sudah memanfaatkan chat gpt dari sekarang,"['aku', 'hanya', 'takut', 'kalau', 'kita', 'tidak', 'mengantisipasi', 'kecepatan', 'perkembangan', 'ai', 'terutama', 'yang', 'masih', 'menggunakan', 'mindset', 'lama', 'mungkin', 'tertinggal', 'oleh', 'orang', 'yang', 'sudah', 'memanfaatkan', 'chat', 'gpt', 'dari', 'sekarang']","['takut', 'mengantisipasi', 'kecepatan', 'perkembangan', 'ai', 'mindset', 'tertinggal', 'orang', 'memanfaatkan', 'chat', 'gpt']","['takut', 'antisipasi', 'cepat', 'kembang', 'ai', 'mindset', 'tinggal', 'orang', 'manfaat', 'chat', 'gpt']",positif
Biasanya memang begitu....penemuan2 awalnya digunakan utk mempermudah dan meringankan pekerjaan2...tetapi memang selanjutnya ada sj dampak2 negatif yg merepotkan...memang tdk 100% bermanfaat...ada S&K nya...,Biasanya memang begitu penemuan awalnya digunakan utk mempermudah dan meringankan pekerjaan tetapi memang selanjutnya ada sj dampak negatif yg merepotkan memang tdk bermanfaat ada S K nya,biasanya memang begitu penemuan awalnya digunakan utk mempermudah dan meringankan pekerjaan tetapi memang selanjutnya ada sj dampak negatif yg merepotkan memang tdk bermanfaat ada s k nya,biasanya memang begitu penemuan awalnya digunakan untuk mempermudah dan meringankan pekerjaan tetapi memang selanjutnya ada sj dampak negatif yang merepotkan memang tidak bermanfaat ada s k nya,"['biasanya', 'memang', 'begitu', 'penemuan', 'awalnya', 'digunakan', 'untuk', 'mempermudah', 'dan', 'meringankan', 'pekerjaan', 'tetapi', 'memang', 'selanjutnya', 'ada', 'sj', 'dampak', 'negatif', 'yang', 'merepotkan', 'memang', 'tidak', 'bermanfaat', 'ada', 's', 'k', 'nya']","['penemuan', 'mempermudah', 'meringankan', 'pekerjaan', 'sj', 'dampak', 'negatif', 'merepotkan', 'bermanfaat', 'nya']","['temu', 'mudah', 'ringan', 'kerja', 'sj', 'dampak', 'negatif', 'repot', 'manfaat', 'nya']",positif
"Selama apa apa masih agama, susah sih. Ilmu pengetahuan itu butuh kebebasan berpikir dan kebebasan dalam berpendapat.",Selama apa apa masih agama susah sih Ilmu pengetahuan itu butuh kebebasan berpikir dan kebebasan dalam berpendapat,selama apa apa masih agama susah sih ilmu pengetahuan itu butuh kebebasan berpikir dan kebebasan dalam berpendapat,selama apa apa masih agama susah sih ilmu pengetahuan itu butuh kebebasan berpikir dan kebebasan dalam berpendapat,"['selama', 'apa', 'apa', 'masih', 'agama', 'susah', 'sih', 'ilmu', 'pengetahuan', 'itu', 'butuh', 'kebebasan', 'berpikir', 'dan', 'kebebasan', 'dalam', 'berpendapat']","['agama', 'susah', 'sih', 'ilmu', 'pengetahuan', 'butuh', 'kebebasan', 'berpikir', 'kebebasan', 'berpendapat']","['agama', 'susah', 'sih', 'ilmu', 'tahu', 'butuh', 'bebas', 'pikir', 'bebas', 'dapat']",positif
 @Blue-zl8rr  tinggal matiin listrik udh kelar AI,tinggal matiin listrik udh kelar AI,tinggal matiin listrik udh kelar ai,tinggal matiin listrik sudah kelar ai,"['tinggal', 'matiin', 'listrik', 'sudah', 'kelar', 'ai']","['tinggal', 'matiin', 'listrik', 'kelar', 'ai']","['tinggal', 'matiin', 'listrik', 'kelar', 'ai']",positif
"generasi X yang paling bengong, masih hidup dan bekerja, tidak tau bagaimana menggunakan AI, gw kelahiran 2000s udah merasa jadi boomer dibanding gen alpha",generasi X yang paling bengong masih hidup dan bekerja tidak tau bagaimana menggunakan AI gw kelahiran s udah merasa jadi boomer dibanding gen alpha,generasi x yang paling bengong masih hidup dan bekerja tidak tau bagaimana menggunakan ai gw kelahiran s udah merasa jadi boomer dibanding gen alpha,generasi x yang paling bengong masih hidup dan bekerja tidak tahu bagaimana menggunakan ai saya kelahiran s udah merasa jadi boomer dibanding gen alpha,"['generasi', 'x', 'yang', 'paling', 'bengong', 'masih', 'hidup', 'dan', 'bekerja', 'tidak', 'tahu', 'bagaimana', 'menggunakan', 'ai', 'saya', 'kelahiran', 's', 'udah', 'merasa', 'jadi', 'boomer', 'dibanding', 'gen', 'alpha']","['generasi', 'bengong', 'hidup', 'ai', 'kelahiran', 'udah', 'boomer', 'dibanding', 'gen', 'alpha']","['generasi', 'bengong', 'hidup', 'ai', 'lahir', 'udah', 'boomer', 'banding', 'gen', 'alpha']",positif
ga juga sih,ga juga sih,ga juga sih,tidak juga sih,"['tidak', 'juga', 'sih']",['sih'],['sih'],positif
"Menurut saya selagi pekerjaan tsb secara mendasar hanya membutuhkan energi, bakal bisa digantikan oleh robot dan mesin2...krn manusia mikirin cara2 utk bagaimana cara mempermudah pekerjaan mereka..nahhh yg agak susah digantikan itu adalah kreativitasnya..inovasi dalam menciptaka penemuan2 tsb..ya seperti yg disebut dlm video..kreativitas dan inovasi masih belum bisa tergantikan oleh AI",Menurut saya selagi pekerjaan tsb secara mendasar hanya membutuhkan energi bakal bisa digantikan oleh robot dan mesin krn manusia mikirin cara utk bagaimana cara mempermudah pekerjaan mereka nahhh yg agak susah digantikan itu adalah kreativitasnya inovasi dalam menciptaka penemuan tsb ya seperti yg disebut dlm video kreativitas dan inovasi masih belum bisa tergantikan oleh AI,menurut saya selagi pekerjaan tsb secara mendasar hanya membutuhkan energi bakal bisa digantikan oleh robot dan mesin krn manusia mikirin cara utk bagaimana cara mempermudah pekerjaan mereka nahhh yg agak susah digantikan itu adalah kreativitasnya inovasi dalam menciptaka penemuan tsb ya seperti yg disebut dlm video kreativitas dan inovasi masih belum bisa tergantikan oleh ai,menurut saya selagi pekerjaan tersebut secara mendasar hanya membutuhkan energi bakal bisa digantikan oleh robot dan mesin karena manusia mikirin cara untuk bagaimana cara mempermudah pekerjaan mereka nahhh yang agak susah digantikan itu adalah kreativitasnya inovasi dalam menciptaka penemuan tersebut iya seperti yang disebut dalam video kreativitas dan inovasi masih belum bisa tergantikan oleh ai,"['menurut', 'saya', 'selagi', 'pekerjaan', 'tersebut', 'secara', 'mendasar', 'hanya', 'membutuhkan', 'energi', 'bakal', 'bisa', 'digantikan', 'oleh', 'robot', 'dan', 'mesin', 'karena', 'manusia', 'mikirin', 'cara', 'untuk', 'bagaimana', 'cara', 'mempermudah', 'pekerjaan', 'mereka', 'nahhh', 'yang', 'agak', 'susah', 'digantikan', 'itu', 'adalah', 'kreativitasnya', 'inovasi', 'dalam', 'menciptaka', 'penemuan', 'tersebut', 'iya', 'seperti', 'yang', 'disebut', 'dalam', 'video', 'kreativitas', 'dan', 'inovasi', 'masih', 'belum', 'bisa', 'tergantikan', 'oleh', 'ai']","['selagi', 'pekerjaan', 'mendasar', 'membutuhkan', 'energi', 'digantikan', 'robot', 'mesin', 'manusia', 'mikirin', 'mempermudah', 'pekerjaan', 'nahhh', 'susah', 'digantikan', 'kreativitasnya', 'inovasi', 'menciptaka', 'penemuan', 'iya', 'video', 'kreativitas', 'inovasi', 'tergantikan', 'ai']","['selagi', 'kerja', 'dasar', 'butuh', 'energi', 'ganti', 'robot', 'mesin', 'manusia', 'mikirin', 'mudah', 'kerja', 'nahhh', 'susah', 'ganti', 'kreativitas', 'inovasi', 'menciptaka', 'temu', 'iya', 'video', 'kreativitas', 'inovasi', 'ganti', 'ai']",positif
"Maksudnya mungkin pertanian dan peternakan masih tetap ada, selama manusia masih konsumsi zat organik, kecuali kalo manusia sudah direkayasa untuk bisa fotosintesis sendiri. Sedangkan subjeknya seperti petani dan peternak bisa digantikan teknologi",Maksudnya mungkin pertanian dan peternakan masih tetap ada selama manusia masih konsumsi zat organik kecuali kalo manusia sudah direkayasa untuk bisa fotosintesis sendiri Sedangkan subjeknya seperti petani dan peternak bisa digantikan teknologi,maksudnya mungkin pertanian dan peternakan masih tetap ada selama manusia masih konsumsi zat organik kecuali kalo manusia sudah direkayasa untuk bisa fotosintesis sendiri sedangkan subjeknya seperti petani dan peternak bisa digantikan teknologi,maksudnya mungkin pertanian dan peternakan masih tetap ada selama manusia masih konsumsi zat organik kecuali kalau manusia sudah direkayasa untuk bisa fotosintesis sendiri sedangkan subjeknya seperti petani dan peternak bisa digantikan teknologi,"['maksudnya', 'mungkin', 'pertanian', 'dan', 'peternakan', 'masih', 'tetap', 'ada', 'selama', 'manusia', 'masih', 'konsumsi', 'zat', 'organik', 'kecuali', 'kalau', 'manusia', 'sudah', 'direkayasa', 'untuk', 'bisa', 'fotosintesis', 'sendiri', 'sedangkan', 'subjeknya', 'seperti', 'petani', 'dan', 'peternak', 'bisa', 'digantikan', 'teknologi']","['maksudnya', 'pertanian', 'peternakan', 'manusia', 'konsumsi', 'zat', 'organik', 'kecuali', 'manusia', 'direkayasa', 'fotosintesis', 'subjeknya', 'petani', 'peternak', 'digantikan', 'teknologi']","['maksud', 'tani', 'terna', 'manusia', 'konsumsi', 'zat', 'organik', 'kecuali', 'manusia', 'rekayasa', 'fotosintesis', 'subjek', 'tani', 'ternak', 'ganti', 'teknologi']",positif
Mantap ,Mantap,mantap,mantap,['mantap'],['mantap'],['mantap'],positif
Banyak inovasi tekhnologi yg dibuat sangat memudahkan pekerjaan manusia. Dan bahkan dapat menggantikan posisi manusia dalam pekerjaan manusia itu sendiri..  mau kerja apa anak cucu kita dimasa depan,Banyak inovasi tekhnologi yg dibuat sangat memudahkan pekerjaan manusia Dan bahkan dapat menggantikan posisi manusia dalam pekerjaan manusia itu sendiri mau kerja apa anak cucu kita dimasa depan,banyak inovasi tekhnologi yg dibuat sangat memudahkan pekerjaan manusia dan bahkan dapat menggantikan posisi manusia dalam pekerjaan manusia itu sendiri mau kerja apa anak cucu kita dimasa depan,banyak inovasi tekhnologi yang dibuat sangat memudahkan pekerjaan manusia dan bahkan dapat menggantikan posisi manusia dalam pekerjaan manusia itu sendiri mau kerja apa anak cucu kita dimasa depan,"['banyak', 'inovasi', 'tekhnologi', 'yang', 'dibuat', 'sangat', 'memudahkan', 'pekerjaan', 'manusia', 'dan', 'bahkan', 'dapat', 'menggantikan', 'posisi', 'manusia', 'dalam', 'pekerjaan', 'manusia', 'itu', 'sendiri', 'mau', 'kerja', 'apa', 'anak', 'cucu', 'kita', 'dimasa', 'depan']","['inovasi', 'tekhnologi', 'memudahkan', 'pekerjaan', 'manusia', 'menggantikan', 'posisi', 'manusia', 'pekerjaan', 'manusia', 'kerja', 'anak', 'cucu', 'dimasa']","['inovasi', 'tekhnologi', 'mudah', 'kerja', 'manusia', 'ganti', 'posisi', 'manusia', 'kerja', 'manusia', 'kerja', 'anak', 'cucu', 'masa']",positif
"teknologi pasti berkembang
kalau dianggap/dijadikan ""pesaing"" dalam bekerja pastilah posisi manusia bisa2 tergeser oleh robot.",teknologi pasti berkembang kalau dianggap dijadikan pesaing dalam bekerja pastilah posisi manusia bisa tergeser oleh robot,teknologi pasti berkembang kalau dianggap dijadikan pesaing dalam bekerja pastilah posisi manusia bisa tergeser oleh robot,teknologi pasti berkembang kalau dianggap dijadikan pesaing dalam bekerja pastilah posisi manusia bisa tergeser oleh robot,"['teknologi', 'pasti', 'berkembang', 'kalau', 'dianggap', 'dijadikan', 'pesaing', 'dalam', 'bekerja', 'pastilah', 'posisi', 'manusia', 'bisa', 'tergeser', 'oleh', 'robot']","['teknologi', 'berkembang', 'dianggap', 'dijadikan', 'pesaing', 'posisi', 'manusia', 'tergeser', 'robot']","['teknologi', 'kembang', 'anggap', 'jadi', 'saing', 'posisi', 'manusia', 'geser', 'robot']",positif
Kuli pabrik pegang mesin terus tp skrg banyak yg udh pake robot,Kuli pabrik pegang mesin terus tp skrg banyak yg udh pake robot,kuli pabrik pegang mesin terus tp skrg banyak yg udh pake robot,kuli pabrik pegang mesin terus tapi sekarang banyak yang sudah pake robot,"['kuli', 'pabrik', 'pegang', 'mesin', 'terus', 'tapi', 'sekarang', 'banyak', 'yang', 'sudah', 'pake', 'robot']","['kuli', 'pabrik', 'pegang', 'mesin', 'pake', 'robot']","['kuli', 'pabrik', 'pegang', 'mesin', 'pake', 'robot']",positif
Terima kasih Pak Dr. Indrawan... statement positif yg menjadikan Chat GPT lebih sebagai alat bantu utk kita lebih produktif sangat menenangkan,Terima kasih Pak Dr Indrawan statement positif yg menjadikan Chat GPT lebih sebagai alat bantu utk kita lebih produktif sangat menenangkan,terima kasih pak dr indrawan statement positif yg menjadikan chat gpt lebih sebagai alat bantu utk kita lebih produktif sangat menenangkan,terima kasih pak dari indrawan statement positif yang menjadikan chat gpt lebih sebagai alat bantu untuk kita lebih produktif sangat menenangkan,"['terima', 'kasih', 'pak', 'dari', 'indrawan', 'statement', 'positif', 'yang', 'menjadikan', 'chat', 'gpt', 'lebih', 'sebagai', 'alat', 'bantu', 'untuk', 'kita', 'lebih', 'produktif', 'sangat', 'menenangkan']","['terima', 'kasih', 'indrawan', 'statement', 'positif', 'menjadikan', 'chat', 'gpt', 'alat', 'bantu', 'produktif', 'menenangkan']","['terima', 'kasih', 'indrawan', 'statement', 'positif', 'jadi', 'chat', 'gpt', 'alat', 'bantu', 'produktif', 'tenang']",positif
Sistem ekonomi dunia harus berubah agar banyak pekerjaan yg hilang krn IA bisa tergantikan dg pekerjaan baru.,Sistem ekonomi dunia harus berubah agar banyak pekerjaan yg hilang krn IA bisa tergantikan dg pekerjaan baru,sistem ekonomi dunia harus berubah agar banyak pekerjaan yg hilang krn ia bisa tergantikan dg pekerjaan baru,sistem ekonomi dunia harus berubah agar banyak pekerjaan yang hilang karena ia bisa tergantikan dengan pekerjaan baru,"['sistem', 'ekonomi', 'dunia', 'harus', 'berubah', 'agar', 'banyak', 'pekerjaan', 'yang', 'hilang', 'karena', 'ia', 'bisa', 'tergantikan', 'dengan', 'pekerjaan', 'baru']","['sistem', 'ekonomi', 'dunia', 'berubah', 'pekerjaan', 'hilang', 'tergantikan', 'pekerjaan']","['sistem', 'ekonomi', 'dunia', 'ubah', 'kerja', 'hilang', 'ganti', 'kerja']",positif
"Informasi yang sangat bermanfaat sekali pak. Saya kemaren barusan review ChatGPT selama 1 minggu lebih dan hasilnya emang predictable yak bisa menggantikan beberapa pekerjaan seperti akuntan, customer service, lobby service. Bahkan beberapa pertanyaan soal materi soal pun dia bisa jawab dan hampir semuanya benar. Kemudian untuk buat aplikasi sederhana aja dia bisa buatkan tuh sample nya dan dia itu ngaku sendiri kalo sample code nya itu belum terlalu sempurna dan diperlukan adanya modifikasi sesuai kebutuhan. Jadi bisa disimpulkan kalo ChatGPT bisa jadi tools buat nanganin masalah sepele di beberapa profesi sehingga pekerja manusia tinggal fokus ke hal-hal yang expert aja, biar detail"" kecil ditangani sama AI. Jadi bisa diprediksi banyak perusahaan (terutama di ikn) bakal bergantung sama AI juga ",Informasi yang sangat bermanfaat sekali pak Saya kemaren barusan review ChatGPT selama minggu lebih dan hasilnya emang predictable yak bisa menggantikan beberapa pekerjaan seperti akuntan customer service lobby service Bahkan beberapa pertanyaan soal materi soal pun dia bisa jawab dan hampir semuanya benar Kemudian untuk buat aplikasi sederhana aja dia bisa buatkan tuh sample nya dan dia itu ngaku sendiri kalo sample code nya itu belum terlalu sempurna dan diperlukan adanya modifikasi sesuai kebutuhan Jadi bisa disimpulkan kalo ChatGPT bisa jadi tools buat nanganin masalah sepele di beberapa profesi sehingga pekerja manusia tinggal fokus ke hal-hal yang expert aja biar detail kecil ditangani sama AI Jadi bisa diprediksi banyak perusahaan terutama di ikn bakal bergantung sama AI juga,informasi yang sangat bermanfaat sekali pak saya kemaren barusan review chatgpt selama minggu lebih dan hasilnya emang predictable yak bisa menggantikan beberapa pekerjaan seperti akuntan customer service lobby service bahkan beberapa pertanyaan soal materi soal pun dia bisa jawab dan hampir semuanya benar kemudian untuk buat aplikasi sederhana aja dia bisa buatkan tuh sample nya dan dia itu ngaku sendiri kalo sample code nya itu belum terlalu sempurna dan diperlukan adanya modifikasi sesuai kebutuhan jadi bisa disimpulkan kalo chatgpt bisa jadi tools buat nanganin masalah sepele di beberapa profesi sehingga pekerja manusia tinggal fokus ke hal-hal yang expert aja biar detail kecil ditangani sama ai jadi bisa diprediksi banyak perusahaan terutama di ikn bakal bergantung sama ai juga,informasi yang sangat bermanfaat sekali pak saya kemaren barusan review chatgpt selama minggu lebih dan hasilnya emang predictable yak bisa menggantikan beberapa pekerjaan seperti akuntan customer service lobby service bahkan beberapa pertanyaan soal materi soal pun dia bisa jawab dan hampir semuanya benar kemudian untuk buat aplikasi sederhana aja dia bisa buatkan tuh sample nya dan dia itu ngaku sendiri kalau sample code nya itu belum terlalu sempurna dan diperlukan adanya modifikasi sesuai kebutuhan jadi bisa disimpulkan kalau chatgpt bisa jadi tools buat nanganin masalah sepele di beberapa profesi sehingga pekerja manusia tinggal fokus ke hal-hal yang expert aja biar detail kecil ditangani sama ai jadi bisa diprediksi banyak perusahaan terutama di ikn bakal bergantung sama ai juga,"['informasi', 'yang', 'sangat', 'bermanfaat', 'sekali', 'pak', 'saya', 'kemaren', 'barusan', 'review', 'chatgpt', 'selama', 'minggu', 'lebih', 'dan', 'hasilnya', 'emang', 'predictable', 'yak', 'bisa', 'menggantikan', 'beberapa', 'pekerjaan', 'seperti', 'akuntan', 'customer', 'service', 'lobby', 'service', 'bahkan', 'beberapa', 'pertanyaan', 'soal', 'materi', 'soal', 'pun', 'dia', 'bisa', 'jawab', 'dan', 'hampir', 'semuanya', 'benar', 'kemudian', 'untuk', 'buat', 'aplikasi', 'sederhana', 'aja', 'dia', 'bisa', 'buatkan', 'tuh', 'sample', 'nya', 'dan', 'dia', 'itu', 'ngaku', 'sendiri', 'kalau', 'sample', 'code', 'nya', 'itu', 'belum', 'terlalu', 'sempurna', 'dan', 'diperlukan', 'adanya', 'modifikasi', 'sesuai', 'kebutuhan', 'jadi', 'bisa', 'disimpulkan', 'kalau', 'chatgpt', 'bisa', 'jadi', 'tools', 'buat', 'nanganin', 'masalah', 'sepele', 'di', 'beberapa', 'profesi', 'sehingga', 'pekerja', 'manusia', 'tinggal', 'fokus', 'ke', 'hal-hal', 'yang', 'expert', 'aja', 'biar', 'detail', 'kecil', 'ditangani', 'sama', 'ai', 'jadi', 'bisa', 'diprediksi', 'banyak', 'perusahaan', 'terutama', 'di', 'ikn', 'bakal', 'bergantung', 'sama', 'ai', 'juga']","['informasi', 'bermanfaat', 'kemaren', 'barusan', 'review', 'chatgpt', 'minggu', 'hasilnya', 'emang', 'predictable', 'yak', 'menggantikan', 'pekerjaan', 'akuntan', 'customer', 'service', 'lobby', 'service', 'materi', 'aplikasi', 'sederhana', 'aja', 'buatkan', 'tuh', 'sample', 'nya', 'ngaku', 'sample', 'code', 'nya', 'sempurna', 'modifikasi', 'sesuai', 'kebutuhan', 'disimpulkan', 'chatgpt', 'tools', 'nanganin', 'sepele', 'profesi', 'pekerja', 'manusia', 'tinggal', 'fokus', 'hal-hal', 'expert', 'aja', 'biar', 'detail', 'ditangani', 'ai', 'diprediksi', 'perusahaan', 'ikn', 'bergantung', 'ai']","['informasi', 'manfaat', 'kemaren', 'barusan', 'review', 'chatgpt', 'minggu', 'hasil', 'emang', 'predictable', 'yak', 'ganti', 'kerja', 'akuntan', 'customer', 'service', 'lobby', 'service', 'materi', 'aplikasi', 'sederhana', 'aja', 'buat', 'tuh', 'sample', 'nya', 'ngaku', 'sample', 'code', 'nya', 'sempurna', 'modifikasi', 'sesuai', 'butuh', 'simpul', 'chatgpt', 'tools', 'nanganin', 'sepele', 'profesi', 'kerja', 'manusia', 'tinggal', 'fokus', 'hal', 'expert', 'aja', 'biar', 'detail', 'tangan', 'ai', 'prediksi', 'usaha', 'ikn', 'gantung', 'ai']",positif
