Comment,cleanComment,resultCaseFolding,resultReplaceSlang,resultTokenize,resultStopword,resultStemming,sentimen
" @vivifitriasari  o.. saya dulu pernah gawe di rubycon di kawasan industri muka kuning, krn ga akur sama spv saya pindah ke jkt. Payah memang awal kerja dulu krn ga ngeh sama aksen chinglish nya head section saya dulu. Sayapun sekarang juga sdh ga terlalu masuk ke bidang IT, sekedar admin aplikasi perencanaan dan keuangan juga bbrp aplikasi pemerintah lainnya. Selebihnya saya memilih pertanian organik sbg bentuk adaptasi thd kebutuhan krn ndak ada habisnya kalau ngikutin tren teknologi.",o saya dulu pernah gawe di rubycon di kawasan industri muka kuning krn ga akur sama spv saya pindah ke jkt Payah memang awal kerja dulu krn ga ngeh sama aksen chinglish nya head section saya dulu Sayapun sekarang juga sdh ga terlalu masuk ke bidang IT sekedar admin aplikasi perencanaan dan keuangan juga bbrp aplikasi pemerintah lainnya Selebihnya saya memilih pertanian organik sbg bentuk adaptasi thd kebutuhan krn ndak ada habisnya kalau ngikutin tren teknologi,o saya dulu pernah gawe di rubycon di kawasan industri muka kuning krn ga akur sama spv saya pindah ke jkt payah memang awal kerja dulu krn ga ngeh sama aksen chinglish nya head section saya dulu sayapun sekarang juga sdh ga terlalu masuk ke bidang it sekedar admin aplikasi perencanaan dan keuangan juga bbrp aplikasi pemerintah lainnya selebihnya saya memilih pertanian organik sbg bentuk adaptasi thd kebutuhan krn ndak ada habisnya kalau ngikutin tren teknologi,o saya dulu pernah gawe di rubycon di kawasan industri muka kuning karena tidak akur sama spv saya pindah ke jakarta payah memang awal kerja dulu karena tidak ngeh sama aksen chinglish nya head section saya dulu sayapun sekarang juga sdh tidak terlalu masuk ke bidang it sekedar admin aplikasi perencanaan dan keuangan juga bbrp aplikasi pemerintah lainnya selebihnya saya memilih pertanian organik sbg bentuk adaptasi thd kebutuhan karena ndak ada habisnya kalau ngikutin tren teknologi,"['o', 'saya', 'dulu', 'pernah', 'gawe', 'di', 'rubycon', 'di', 'kawasan', 'industri', 'muka', 'kuning', 'karena', 'tidak', 'akur', 'sama', 'spv', 'saya', 'pindah', 'ke', 'jakarta', 'payah', 'memang', 'awal', 'kerja', 'dulu', 'karena', 'tidak', 'ngeh', 'sama', 'aksen', 'chinglish', 'nya', 'head', 'section', 'saya', 'dulu', 'sayapun', 'sekarang', 'juga', 'sdh', 'tidak', 'terlalu', 'masuk', 'ke', 'bidang', 'it', 'sekedar', 'admin', 'aplikasi', 'perencanaan', 'dan', 'keuangan', 'juga', 'bbrp', 'aplikasi', 'pemerintah', 'lainnya', 'selebihnya', 'saya', 'memilih', 'pertanian', 'organik', 'sbg', 'bentuk', 'adaptasi', 'thd', 'kebutuhan', 'karena', 'ndak', 'ada', 'habisnya', 'kalau', 'ngikutin', 'tren', 'teknologi']","['gawe', 'rubycon', 'kawasan', 'industri', 'muka', 'kuning', 'akur', 'spv', 'pindah', 'jakarta', 'payah', 'kerja', 'ngeh', 'aksen', 'chinglish', 'nya', 'head', 'section', 'sayapun', 'sdh', 'masuk', 'bidang', 'it', 'sekedar', 'admin', 'aplikasi', 'perencanaan', 'keuangan', 'bbrp', 'aplikasi', 'pemerintah', 'selebihnya', 'memilih', 'pertanian', 'organik', 'sbg', 'bentuk', 'adaptasi', 'thd', 'kebutuhan', 'ndak', 'habisnya', 'ngikutin', 'tren', 'teknologi']","['gawe', 'rubycon', 'kawasan', 'industri', 'muka', 'kuning', 'akur', 'spv', 'pindah', 'jakarta', 'payah', 'kerja', 'ngeh', 'aksen', 'chinglish', 'nya', 'head', 'section', 'saya', 'sdh', 'masuk', 'bidang', 'it', 'dar', 'admin', 'aplikasi', 'rencana', 'uang', 'bbrp', 'aplikasi', 'perintah', 'lebih', 'pilih', 'tani', 'organik', 'sbg', 'bentuk', 'adaptasi', 'thd', 'butuh', 'ndak', 'habis', 'ngikutin', 'tren', 'teknologi']",netral
" @sn5301679  Sorry bro, bukan bermaksud merendahkan, Tetapi, Banyak Orang tua keras kepala Gak mau beradaptasi malah Mau bertahan hidup di zaman perperangan Itu yang mereka sesali sangat miris",Sorry bro bukan bermaksud merendahkan Tetapi Banyak Orang tua keras kepala Gak mau beradaptasi malah Mau bertahan hidup di zaman perperangan Itu yang mereka sesali sangat miris,sorry bro bukan bermaksud merendahkan tetapi banyak orang tua keras kepala gak mau beradaptasi malah mau bertahan hidup di zaman perperangan itu yang mereka sesali sangat miris,sorry saudara bukan bermaksud merendahkan tetapi banyak orang tua keras kepala tidak mau beradaptasi malah mau bertahan hidup di zaman perperangan itu yang mereka sesali sangat miris,"['sorry', 'saudara', 'bukan', 'bermaksud', 'merendahkan', 'tetapi', 'banyak', 'orang', 'tua', 'keras', 'kepala', 'tidak', 'mau', 'beradaptasi', 'malah', 'mau', 'bertahan', 'hidup', 'di', 'zaman', 'perperangan', 'itu', 'yang', 'mereka', 'sesali', 'sangat', 'miris']","['sorry', 'saudara', 'merendahkan', 'orang', 'tua', 'keras', 'kepala', 'beradaptasi', 'bertahan', 'hidup', 'zaman', 'perperangan', 'sesali', 'miris']","['sorry', 'saudara', 'rendah', 'orang', 'tua', 'keras', 'kepala', 'adaptasi', 'tahan', 'hidup', 'zaman', 'perang', 'sesal', 'miris']",netral
" @vivifitriasari  Khawatir itu amat sangat diperlukan, jika saat ini manusia belum ""tergantikan"" itu karena masih ada rasa kemanusiaan pada manusia. Ambil satu contoh pabrikasi motor honda, untuk berinvestasi robotic itu hanya perlu penjualan hasil kurang dari 1 hari produksi. Dan jika mereka menginginkannya sudah bisa dilakukan beberapa tahun lalu. Ada rasa kemanusian yang menjadi alasan mereka menunda penggunaan robot pada setiap lini perakitan motor.",Khawatir itu amat sangat diperlukan jika saat ini manusia belum tergantikan itu karena masih ada rasa kemanusiaan pada manusia Ambil satu contoh pabrikasi motor honda untuk berinvestasi robotic itu hanya perlu penjualan hasil kurang dari hari produksi Dan jika mereka menginginkannya sudah bisa dilakukan beberapa tahun lalu Ada rasa kemanusian yang menjadi alasan mereka menunda penggunaan robot pada setiap lini perakitan motor,khawatir itu amat sangat diperlukan jika saat ini manusia belum tergantikan itu karena masih ada rasa kemanusiaan pada manusia ambil satu contoh pabrikasi motor honda untuk berinvestasi robotic itu hanya perlu penjualan hasil kurang dari hari produksi dan jika mereka menginginkannya sudah bisa dilakukan beberapa tahun lalu ada rasa kemanusian yang menjadi alasan mereka menunda penggunaan robot pada setiap lini perakitan motor,khawatir itu amat sangat diperlukan jika saat ini manusia belum tergantikan itu karena masih ada rasa kemanusiaan pada manusia ambil satu contoh pabrikasi motor honda untuk berinvestasi robotic itu hanya perlu penjualan hasil kurang dari hari produksi dan jika mereka menginginkannya sudah bisa dilakukan beberapa tahun lalu ada rasa kemanusian yang menjadi alasan mereka menunda penggunaan robot pada setiap lini perakitan motor,"['khawatir', 'itu', 'amat', 'sangat', 'diperlukan', 'jika', 'saat', 'ini', 'manusia', 'belum', 'tergantikan', 'itu', 'karena', 'masih', 'ada', 'rasa', 'kemanusiaan', 'pada', 'manusia', 'ambil', 'satu', 'contoh', 'pabrikasi', 'motor', 'honda', 'untuk', 'berinvestasi', 'robotic', 'itu', 'hanya', 'perlu', 'penjualan', 'hasil', 'kurang', 'dari', 'hari', 'produksi', 'dan', 'jika', 'mereka', 'menginginkannya', 'sudah', 'bisa', 'dilakukan', 'beberapa', 'tahun', 'lalu', 'ada', 'rasa', 'kemanusian', 'yang', 'menjadi', 'alasan', 'mereka', 'menunda', 'penggunaan', 'robot', 'pada', 'setiap', 'lini', 'perakitan', 'motor']","['khawatir', 'manusia', 'tergantikan', 'kemanusiaan', 'manusia', 'ambil', 'contoh', 'pabrikasi', 'motor', 'honda', 'berinvestasi', 'robotic', 'penjualan', 'hasil', 'produksi', 'menginginkannya', 'kemanusian', 'alasan', 'menunda', 'penggunaan', 'robot', 'lini', 'perakitan', 'motor']","['khawatir', 'manusia', 'ganti', 'manusia', 'manusia', 'ambil', 'contoh', 'pabrikasi', 'motor', 'honda', 'investasi', 'robotic', 'jual', 'hasil', 'produksi', 'ingin', 'kemanusian', 'alas', 'tunda', 'guna', 'robot', 'lini', 'rakit', 'motor']",netral
Ultron malah menghibur padahal mengerikan,Ultron malah menghibur padahal mengerikan,ultron malah menghibur padahal mengerikan,ultron malah menghibur padahal mengerikan,"['ultron', 'malah', 'menghibur', 'padahal', 'mengerikan']","['ultron', 'menghibur', 'mengerikan']","['ultron', 'hibur', 'keri']",netral
Chat gpt cuma demo doang. Ujung2nya bakalan berbayar layanan kek gini,Chat gpt cuma demo doang Ujung nya bakalan berbayar layanan kek gini,chat gpt cuma demo doang ujung nya bakalan berbayar layanan kek gini,chat gpt cuma demo doang ujung nya bakalan berbayar layanan kek gini,"['chat', 'gpt', 'cuma', 'demo', 'doang', 'ujung', 'nya', 'bakalan', 'berbayar', 'layanan', 'kek', 'gini']","['chat', 'gpt', 'demo', 'doang', 'ujung', 'nya', 'berbayar', 'layanan', 'kek', 'gini']","['chat', 'gpt', 'demo', 'doang', 'ujung', 'nya', 'bayar', 'layan', 'kek', 'gin']",netral
" @jackbrown107  tetep gratis bang, justru bikin subscription plan $20/mo itu buat subsidi silang biar tetep ada yang akses gratis",tetep gratis bang justru bikin subscription plan mo itu buat subsidi silang biar tetep ada yang akses gratis,tetep gratis bang justru bikin subscription plan mo itu buat subsidi silang biar tetep ada yang akses gratis,tetep gratis bang justru bikin subscription plan mo itu buat subsidi silang biar tetep ada yang akses gratis,"['tetep', 'gratis', 'bang', 'justru', 'bikin', 'subscription', 'plan', 'mo', 'itu', 'buat', 'subsidi', 'silang', 'biar', 'tetep', 'ada', 'yang', 'akses', 'gratis']","['tetep', 'gratis', 'bang', 'bikin', 'subscription', 'plan', 'mo', 'subsidi', 'silang', 'biar', 'tetep', 'akses', 'gratis']","['tetep', 'gratis', 'bang', 'bikin', 'subscription', 'plan', 'mo', 'subsidi', 'silang', 'biar', 'tetep', 'akses', 'gratis']",netral
Gimana kalo para robot nanti pake AI terus ngambil pekerjaan manusia?,Gimana kalo para robot nanti pake AI terus ngambil pekerjaan manusia,gimana kalo para robot nanti pake ai terus ngambil pekerjaan manusia,gimana kalau para robot nanti pake ai terus ngambil pekerjaan manusia,"['gimana', 'kalau', 'para', 'robot', 'nanti', 'pake', 'ai', 'terus', 'ngambil', 'pekerjaan', 'manusia']","['gimana', 'robot', 'pake', 'ai', 'ngambil', 'pekerjaan', 'manusia']","['gimana', 'robot', 'pake', 'ai', 'ngambil', 'kerja', 'manusia']",netral
" @ibadch.5710  pasti bakal ada pekerjaan baru juga yang bermunculan di saat yang bersamaan, hal kayak  gini udah pernah kejadian di revolusi industri, bukan sesuatu yang baru lagi dialami manusia sebenarnya",pasti bakal ada pekerjaan baru juga yang bermunculan di saat yang bersamaan hal kayak gini udah pernah kejadian di revolusi industri bukan sesuatu yang baru lagi dialami manusia sebenarnya,pasti bakal ada pekerjaan baru juga yang bermunculan di saat yang bersamaan hal kayak gini udah pernah kejadian di revolusi industri bukan sesuatu yang baru lagi dialami manusia sebenarnya,pasti bakal ada pekerjaan baru juga yang bermunculan di saat yang bersamaan hal kayak gini udah pernah kejadian di revolusi industri bukan sesuatu yang baru lagi dialami manusia sebenarnya,"['pasti', 'bakal', 'ada', 'pekerjaan', 'baru', 'juga', 'yang', 'bermunculan', 'di', 'saat', 'yang', 'bersamaan', 'hal', 'kayak', 'gini', 'udah', 'pernah', 'kejadian', 'di', 'revolusi', 'industri', 'bukan', 'sesuatu', 'yang', 'baru', 'lagi', 'dialami', 'manusia', 'sebenarnya']","['pekerjaan', 'bermunculan', 'bersamaan', 'kayak', 'gini', 'udah', 'kejadian', 'revolusi', 'industri', 'dialami', 'manusia']","['kerja', 'muncul', 'sama', 'kayak', 'gin', 'udah', 'jadi', 'revolusi', 'industri', 'alami', 'manusia']",netral
" @byujkt3822  betull bang, ini lagi ngetik konten buat di IG soal itu",betull bang ini lagi ngetik konten buat di IG soal itu,betull bang ini lagi ngetik konten buat di ig soal itu,betull bang ini lagi ngetik konten buat di ig soal itu,"['betull', 'bang', 'ini', 'lagi', 'ngetik', 'konten', 'buat', 'di', 'ig', 'soal', 'itu']","['betull', 'bang', 'ngetik', 'konten', 'ig']","['betull', 'bang', 'ngetik', 'konten', 'ig']",netral
 @jackbrown107  mending gw bayar langganan dari pada free kayak gini kadang lemot karna full capacity atau server down,mending gw bayar langganan dari pada free kayak gini kadang lemot karna full capacity atau server down,mending gw bayar langganan dari pada free kayak gini kadang lemot karna full capacity atau server down,mending saya bayar langganan dari pada free kayak gini kadang lemot karna full capacity atau server down,"['mending', 'saya', 'bayar', 'langganan', 'dari', 'pada', 'free', 'kayak', 'gini', 'kadang', 'lemot', 'karna', 'full', 'capacity', 'atau', 'server', 'down']","['mending', 'bayar', 'langganan', 'free', 'kayak', 'gini', 'kadang', 'lemot', 'karna', 'full', 'capacity', 'server', 'down']","['mending', 'bayar', 'langgan', 'free', 'kayak', 'gin', 'kadang', 'lot', 'karna', 'full', 'capacity', 'server', 'down']",netral
 @jackbrown107  bro if something is free you are the product.,bro if something is free you are the product,bro if something is free you are the product,saudara if something is free you are the product,"['saudara', 'if', 'something', 'is', 'free', 'you', 'are', 'the', 'product']","['saudara', 'if', 'something', 'is', 'free', 'you', 'are', 'the', 'product']","['saudara', 'if', 'something', 'is', 'free', 'you', 'are', 'the', 'product']",netral
 @jackbrown107  lah emang kenyataanya kayak gitu Facebook & Google gratis karena penggunanya yg jadi produk buat di jual datanya ke perusahaan perusahaan yg mau ngiklan biar mereka bisa dapet revenue.,lah emang kenyataanya kayak gitu Facebook Google gratis karena penggunanya yg jadi produk buat di jual datanya ke perusahaan perusahaan yg mau ngiklan biar mereka bisa dapet revenue,lah emang kenyataanya kayak gitu facebook google gratis karena penggunanya yg jadi produk buat di jual datanya ke perusahaan perusahaan yg mau ngiklan biar mereka bisa dapet revenue,lah emang kenyataanya kayak gitu facebook google gratis karena penggunanya yang jadi produk buat di jual datanya ke perusahaan perusahaan yang mau ngiklan biar mereka bisa dapet revenue,"['lah', 'emang', 'kenyataanya', 'kayak', 'gitu', 'facebook', 'google', 'gratis', 'karena', 'penggunanya', 'yang', 'jadi', 'produk', 'buat', 'di', 'jual', 'datanya', 'ke', 'perusahaan', 'perusahaan', 'yang', 'mau', 'ngiklan', 'biar', 'mereka', 'bisa', 'dapet', 'revenue']","['emang', 'kenyataanya', 'kayak', 'gitu', 'facebook', 'google', 'gratis', 'penggunanya', 'produk', 'jual', 'datanya', 'perusahaan', 'perusahaan', 'ngiklan', 'biar', 'dapet', 'revenue']","['emang', 'kenyataanya', 'kayak', 'gitu', 'facebook', 'google', 'gratis', 'guna', 'produk', 'jual', 'data', 'usaha', 'usaha', 'ngiklan', 'biar', 'dapet', 'revenue']",netral
"Wow sampai ""Mengijinkan"" Chat GPT ""Brainstorming"" kita apakah bukan diksi yang ""Menakutkan"", ketika kita sudah mulai menerima ""pengetahuan"" chatGPT sebagai kebenaran mutlak, akan muncul doktrin-doktrin sesat yang dijejalkan ke otak kita tanpa sadar dan dengan sukarela kita menerimanya",Wow sampai Mengijinkan Chat GPT Brainstorming kita apakah bukan diksi yang Menakutkan ketika kita sudah mulai menerima pengetahuan chatGPT sebagai kebenaran mutlak akan muncul doktrin-doktrin sesat yang dijejalkan ke otak kita tanpa sadar dan dengan sukarela kita menerimanya,wow sampai mengijinkan chat gpt brainstorming kita apakah bukan diksi yang menakutkan ketika kita sudah mulai menerima pengetahuan chatgpt sebagai kebenaran mutlak akan muncul doktrin-doktrin sesat yang dijejalkan ke otak kita tanpa sadar dan dengan sukarela kita menerimanya,wow sampai mengijinkan chat gpt brainstorming kita apakah bukan diksi yang menakutkan ketika kita sudah mulai menerima pengetahuan chatgpt sebagai kebenaran mutlak akan muncul doktrin-doktrin sesat yang dijejalkan ke otak kita tanpa sadar dan dengan sukarela kita menerimanya,"['wow', 'sampai', 'mengijinkan', 'chat', 'gpt', 'brainstorming', 'kita', 'apakah', 'bukan', 'diksi', 'yang', 'menakutkan', 'ketika', 'kita', 'sudah', 'mulai', 'menerima', 'pengetahuan', 'chatgpt', 'sebagai', 'kebenaran', 'mutlak', 'akan', 'muncul', 'doktrin-doktrin', 'sesat', 'yang', 'dijejalkan', 'ke', 'otak', 'kita', 'tanpa', 'sadar', 'dan', 'dengan', 'sukarela', 'kita', 'menerimanya']","['wow', 'mengijinkan', 'chat', 'gpt', 'brainstorming', 'diksi', 'menakutkan', 'menerima', 'pengetahuan', 'chatgpt', 'kebenaran', 'mutlak', 'muncul', 'doktrin-doktrin', 'sesat', 'dijejalkan', 'otak', 'sadar', 'sukarela', 'menerimanya']","['wow', 'mengijinkan', 'chat', 'gpt', 'brainstorming', 'diksi', 'takut', 'terima', 'tahu', 'chatgpt', 'benar', 'mutlak', 'muncul', 'doktrin', 'sesat', 'jejal', 'otak', 'sadar', 'sukarela', 'terima']",netral
" @erwinfajar7810  we never know pak, apa aja coding yang dimasukkan dalam AI ini, berguru ke orang yang ada wujud fisiknya saja masih perlu divalidasi pengetahuan, sanad keilmuan, dan afiliasi keyakinannya....saya menghimbau agar melakukan riset kembali konten yang diproduksi oleh AI",we never know pak apa aja coding yang dimasukkan dalam AI ini berguru ke orang yang ada wujud fisiknya saja masih perlu divalidasi pengetahuan sanad keilmuan dan afiliasi keyakinannya saya menghimbau agar melakukan riset kembali konten yang diproduksi oleh AI,we never know pak apa aja coding yang dimasukkan dalam ai ini berguru ke orang yang ada wujud fisiknya saja masih perlu divalidasi pengetahuan sanad keilmuan dan afiliasi keyakinannya saya menghimbau agar melakukan riset kembali konten yang diproduksi oleh ai,we never know pak apa aja coding yang dimasukkan dalam ai ini berguru ke orang yang ada wujud fisiknya saja masih perlu divalidasi pengetahuan sanad keilmuan dan afiliasi keyakinannya saya menghimbau agar melakukan riset kembali konten yang diproduksi oleh ai,"['we', 'never', 'know', 'pak', 'apa', 'aja', 'coding', 'yang', 'dimasukkan', 'dalam', 'ai', 'ini', 'berguru', 'ke', 'orang', 'yang', 'ada', 'wujud', 'fisiknya', 'saja', 'masih', 'perlu', 'divalidasi', 'pengetahuan', 'sanad', 'keilmuan', 'dan', 'afiliasi', 'keyakinannya', 'saya', 'menghimbau', 'agar', 'melakukan', 'riset', 'kembali', 'konten', 'yang', 'diproduksi', 'oleh', 'ai']","['we', 'never', 'know', 'aja', 'coding', 'dimasukkan', 'ai', 'berguru', 'orang', 'wujud', 'fisiknya', 'divalidasi', 'pengetahuan', 'sanad', 'keilmuan', 'afiliasi', 'keyakinannya', 'menghimbau', 'riset', 'konten', 'diproduksi', 'ai']","['we', 'never', 'know', 'aja', 'coding', 'masuk', 'ai', 'guru', 'orang', 'wujud', 'fisik', 'divalidasi', 'tahu', 'sanad', 'ilmu', 'afiliasi', 'yakin', 'menghimbau', 'riset', 'konten', 'produksi', 'ai']",netral
